id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1099375735787379820,"3BR Oasis, Gym, Workspace, Quiet Location",175087843,Ella,,Dunning,41.947556050556926,-87.82688608007017,Entire home/apt,122,1,10,2025-02-23,0.91,10,359,10,R23000109215
1099468750622660535,Chic 1B apt  in Vibrant Wicker Park,518917937,Bella,,West Town,41.900228149299835,-87.67060927948238,Entire home/apt,91,2,28,2025-03-04,2.35,28,235,28,R24000119453
1099476007547153185,Stylish 2BR Retreat in the Heart of Chicago,106076297,Daniel,,West Town,41.89271,-87.66276,Entire home/apt,103,2,52,2025-02-18,4.20,2,0,50,R24000116723
1099964001607473059,"Blueground | South Loop, nr museums, & Grant Park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,159,32,1,2024-07-19,0.13,597,224,1,
1100137348967320083,Sleek 3BR Retreat: Hyde Park Comfort & Style,482660364,Asa,,Hyde Park,41.80111639048921,-87.59599808234537,Entire home/apt,176,2,0,,,6,289,0,R24000120768
1100244156382052523,Elegant Main Room | High-end Co-living by UChicago,457438194,Anita,,Kenwood,41.80367,-87.60335,Private room,76,2,2,2025-02-15,0.25,62,330,2,R24000119079
1100284820318472733,"Huge & Updated: W/D, Easy Parking, Near West Loop",156234656,Danica,,Near West Side,41.88317380492252,-87.66992915421724,Entire home/apt,,1,14,2024-09-28,1.48,7,0,14,R24000113782
1100309181822926579,Windy City White House *New Listing*,18019242,Jamisyn,,Near West Side,41.879957815456834,-87.68318610711408,Entire home/apt,266,2,58,2025-03-09,5.34,1,154,58,R23000110938
1100491131369231739,Mag Mile Luxury,10197194,Todd,,Loop,41.87315,-87.62544,Entire home/apt,331,32,0,,,2,269,0,
1100732625010397584,Modern Room in Upscale Co-living Apt Near UChicago,457438194,Anita,,Kenwood,41.80367,-87.60335,Private room,60,32,1,2024-11-25,0.28,62,1,1,
1100757663810273669,Cozy Room in Chic Co-Living Apt - Near UChicago,457438194,Anita,,Kenwood,41.80367,-87.60335,Private room,60,32,3,2024-08-18,0.27,62,332,3,
1100795986493822081,Classy Room in Chic Co-Living Apt Mins to UChicago,457438194,Anita,,Kenwood,41.80367,-87.60335,Private room,48,32,1,2024-10-14,0.20,62,330,1,
1100806559571002651,Bright & Sunny Private Room | Hyde Park | Longstay,457438194,Anita,,Kenwood,41.80367,-87.60335,Private room,,32,0,,,62,332,0,R24000120437
1100818815121132975,McCormick 2B/2Ba for up to 8 guests w Skyline view,395498979,Milan,,Near South Side,41.85550190519301,-87.62346427247401,Entire home/apt,192,2,16,2025-02-25,1.36,69,329,16,2792126
1100831259471382514,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,,Near South Side,41.85366,-87.62378,Entire home/apt,169,2,20,2025-01-20,1.65,69,352,20,2792126
1100875951200803292,Stylish Chicago Retreat: Walk to Loyola University,121719854,Evolve,,Edgewater,41.995215895551205,-87.6568241458508,Entire home/apt,166,2,12,2025-02-23,2.21,25,267,12,R24000117149
1100951752093289075,Modern 2bd Near Med Dist & WLoop,564358838,Chike,,East Garfield Park,41.88322325030144,-87.7049831573947,Entire home/apt,127,3,2,2025-03-10,2,1,44,2,R24000116025
1100998520682446565,Luxury apartment,388007137,Josia,,West Ridge,42.01589,-87.68556,Entire home/apt,,1,0,,,1,0,0,R24000114632
1101018789908226592,Luxury Stay near Downtown Chicago Queen bed 373,444099759,Itamara,,Bridgeport,41.826764157804384,-87.64830568497888,Private room,37,1,24,2025-02-16,1.96,2,346,23,R22000077522
1102165030505901403,Modern & Spacious Flat with Private Parking,52165552,Spotlessly,,West Town,41.89623,-87.66619,Entire home/apt,146,3,31,2025-01-03,2.58,4,226,31,R23000112400
1102278870040858549,The Bell House: Apartment #1,564676633,Christina,,West Town,41.90943679999999,-87.68324899999999,Entire home/apt,222,1,41,2025-03-09,3.48,1,121,41,R24000113482
1102302299788075769,Centrally Located Studio Near Wrigely,564682909,Dino,,Lake View,41.9605567,-87.6720871,Entire home/apt,73,2,23,2025-03-03,2.46,1,226,23,R21000071072
1102307702932268935,"Wicker Park 4bd/3ba, Steps from Cta, Parking Incl",4420568,Tom,,West Town,41.9040086,-87.67052900000002,Entire home/apt,213,2,9,2025-03-03,0.78,3,303,9,R24000116181
1102940235534984474,Bright S Facing One Bed Downtown,387275497,Mary Jo,,Near North Side,41.89503243787255,-87.6265530693115,Entire home/apt,125,32,1,2025-02-22,1,4,103,1,
1103040993654792347,McCormick 3B/2Ba w optional parking/Up to 8 guests,395498979,Milan,,Near South Side,41.85573324013225,-87.62361301950612,Entire home/apt,270,2,23,2025-02-23,2.10,69,347,23,2792126
1103116566986478091,Great house free street parking,238767044,Haim,,West Town,41.893839,-87.680399,Entire home/apt,133,2,2,2024-10-14,0.39,4,354,2,R19000046918
1103121660318781293,Top Floor Room #2 of 3,97024721,Aaron L,,South Shore,41.75673605752199,-87.5631185421992,Private room,45,3,9,2025-02-24,0.75,1,179,9,R24000114420
1103289871574986481,"Landing | Incredible Studio, Gym, Courtyard",263502162,Landing,,Logan Square,41.918,-87.68924,Entire home/apt,94,32,0,,,26,299,0,
1103289976164452101,"Landing | Chic 1BD, Courtyard, Gym",263502162,Landing,,Logan Square,41.917778581856815,-87.68905696601887,Entire home/apt,106,32,0,,,26,286,0,
1103514743605915444,Gold Coast Pristine 3BD|2BR| Patio | Free Parking,402497267,Rasheed,,Near North Side,41.9000705480684,-87.62576390057802,Entire home/apt,679,1,50,2025-02-23,4.20,4,140,50,R24000118607
1103566796784376250,Montrose Gardens,564956939,Joseph,,Albany Park,41.96157,-87.72659,Entire home/apt,83,2,40,2025-03-10,3.29,1,146,40,R24000114781
1103638071387165708,"BEST Location, King Beds, 2 Floors, Easy Parking",156234656,Danica,,Lake View,41.935178,-87.65924969999999,Entire home/apt,875,1,25,2025-01-01,2.67,7,111,25,R23000102474
1103707513671188868,Beaches escape/Uptown/Near Chicago Hotspots - 2,221473229,Kaylee,,Uptown,41.9731221,-87.6574066,Entire home/apt,267,1,17,2024-12-27,1.47,2,234,17,R22000080277
1105008188596157541,"La Casa Blanca, Chi-city Villas",150106409,Mary,,West Town,41.89262,-87.66702,Entire home/apt,,14,2,2024-10-14,0.21,3,62,2,R23000108799
1105080675982323857,Logan Square SRO Hotel Group Booking,565344683,Flora,,Logan Square,41.917622,-87.6970711,Private room,,32,0,,,29,173,0,
1105125119192419963,LUX Balcony 1br Downtown Chi!,33127842,Kari,,Loop,41.8864623,-87.6201026,Entire home/apt,167,32,1,2024-06-06,0.11,17,269,1,
1105234749037737803,Beverly Cottage Unit 1,471675196,Eric,,Beverly,41.71598536799584,-87.66322694590684,Entire home/apt,100,1,54,2025-03-09,4.41,5,244,53,R24000112884
1105267057243228013,Escape Haven: 4bd Bliss,99373922,Jenny,,Albany Park,41.97320962596452,-87.7250819801113,Entire home/apt,360,1,4,2024-08-05,0.47,2,180,4,R24000118040
1105758041669560431,Landmark 1916 Atlantic Bank building reimagined,537142258,Arlo,,Loop,41.8851286,-87.624963,Private room,,32,41,2024-12-01,3.76,1,0,41,2583575
1105872383597754881,2-BDR/Family Friendly/Full Kitchen/Parking,5339120,Ishin,,Lincoln Park,41.91723650402452,-87.63656160955861,Entire home/apt,133,1,29,2025-02-25,2.44,6,231,29,R23000102185
1106572580400358105,Explore the City: Sleek 2BR Gem in North Chicago,264445549,Steven,,Logan Square,41.91467696405202,-87.69927200989369,Entire home/apt,131,2,27,2025-02-28,2.38,8,137,27,R23000096239
1106601284136906743,Charming Old Town Getaway Near Chicago Attractions,23612069,Tj,,Near North Side,41.90682276122461,-87.63512153173484,Entire home/apt,122,1,36,2025-02-17,3.09,16,0,36,R23000105636
1106625420163603214,Lakeside Loft by aribia - msg for customized stay,92294394,Nicholas,,Lake View,41.94787881218028,-87.64490868836059,Entire home/apt,159,32,0,,,3,132,0,
1106629556999320546,Modern & Spacious 3BR Apt with In-Unit Laundry,166918192,Sara,,Hyde Park,41.79912,-87.59059,Entire home/apt,195,1,43,2025-02-23,3.52,7,166,43,R24000117566
1106674459313075293,Gold Coast Getaway,1118796,Stephanie,,Near North Side,41.899607567297814,-87.61975205612688,Entire home/apt,197,1,24,2025-03-05,2.30,20,247,24,R24000116600
1106854440294479414,A1- Next to the train & Downtown,467078606,Rafael,,Lower West Side,41.85379686125053,-87.68254069983058,Private room,38,2,54,2025-03-09,4.39,5,224,52,R24000114379
1106896611524045399,A2-Next to the Train & Downtown,467078606,Rafael,,Lower West Side,41.85211841334019,-87.68107805493071,Private room,36,2,27,2025-03-05,2.26,5,223,27,R24000114379
1106899051615180184,"Comfy Basement (DT/Airport, Pkg)",105147142,Tuan,,Jefferson Park,41.9736,-87.77819,Entire home/apt,70,2,3,2024-10-17,0.29,5,223,3,R21000072221
1106915074628323878,A3-Next to the Train & Downtown,467078606,Rafael,,Lower West Side,41.85206,-87.68185,Private room,31,2,37,2025-03-10,3.07,5,218,37,R24000114379
1106934007390867405,A4-Next to the Train & Downtown,467078606,Rafael,,Lower West Side,41.854316613372305,-87.68076301271144,Private room,33,2,30,2025-03-06,2.51,5,0,30,R24000114379
1106947331327635212,A5-Next to the Train & Downtown,467078606,Rafael,,Lower West Side,41.854260485051995,-87.68199986329819,Private room,39,2,30,2025-03-02,2.82,5,224,30,R24000114379
1107252086880114330,"The Chicago Hotel, Upscale Standard Double Queen",501999278,RoomPicks,,Near North Side,41.8955,-87.62371,Private room,1068,1,7,2025-02-26,0.68,32,0,7,2834965
1107256680457345797,"The Chicago Hotel, Upscale Deluxe Double Queen",501999278,RoomPicks,,Near North Side,41.89677107829768,-87.62352553923063,Private room,1068,1,0,,,32,293,0,2834965
1107415863475433256,2 Bd Wicker Park / Logan Square,6031016,Mike,,Logan Square,41.9155346,-87.68948189999999,Entire home/apt,,32,0,,,1,0,0,
1107671585117073511,Private room in Bridgeport. #1,410504785,Zhih,,Bridgeport,41.838311,-87.6404807,Private room,27,2,24,2025-02-24,1.98,5,56,24,R25000126757
1107739122060769480,Private room in Bridgeport. #2,410504785,Zhih,,Bridgeport,41.838311,-87.6404807,Private room,25,2,27,2025-02-04,2.23,5,19,27,R25000126757
1107750123837227677,Private room in Bridgeport. #3,410504785,Zhih,,Bridgeport,41.838311,-87.6404807,Private room,27,2,36,2025-02-21,3.38,5,59,36,R25000126757
1107758476698640052,Private room in Bridgeport. #4,410504785,Zhih,,Bridgeport,41.838311,-87.6404807,Private room,,2,27,2025-02-16,2.24,5,47,27,R25000126757
1107763115036609102,Private room in Bridgeport. #5,410504785,Zhih,,Bridgeport,41.83753705932263,-87.64108966654987,Private room,21,3,35,2025-02-17,3.14,5,61,35,R25000126757
1108078303137499547,Private Entrance|Free Parking|Lincoln Square|2BR,96730613,Demitri,,Irving Park,41.96104709999999,-87.7000762,Entire home/apt,123,32,40,2025-03-04,3.49,25,238,40,R23000115681
1108081008445164330,CaZa Bonita | 3 Level Home  |  Gated  |  Parking,3056209,Denzilt,,South Lawndale,41.85345,-87.70773,Entire home/apt,189,2,48,2025-02-25,4.22,5,137,48,R24000117142
1108088205390606136,McCormick 2B/2Ba for up to 6 guests/Private patio,395498979,Milan,,Near South Side,41.85436,-87.62338,Entire home/apt,181,2,20,2025-02-17,1.78,69,338,20,2792126
1108091538421371273,"Landing | Beautiful 2BD, Gym",263502162,Landing,,Near West Side,41.8821804240336,-87.65692354124405,Entire home/apt,152,32,0,,,26,277,0,
1108091548717530300,"Landing | Stylish 2BD, Gym",263502162,Landing,,Near West Side,41.88079061610981,-87.65823117730162,Entire home/apt,,32,0,,,26,47,0,
1108091557824629475,"Landing | Spectacular 2BD, Gym",263502162,Landing,,Near West Side,41.8826,-87.65722,Entire home/apt,119,32,0,,,26,256,0,
1108094069977025390,Penthouse w/ Massage Chair Near McCormick.,135586816,Keeva,,Grand Boulevard,41.81710731824447,-87.61058693703308,Entire home/apt,148,1,16,2025-03-10,1.94,1,335,16,R24000118707
1108117091001348184,3BR/2BA|Spacious|Chic|Haven in Chicago's Northside,96730613,Demitri,,Portage Park,41.9626656,-87.7559615,Entire home/apt,99,2,35,2025-02-24,3.08,25,249,35,R23000116271
1108707797515486400,Private Gem on quiet street in Andersonville,7290641,Megan,,Edgewater,41.97967553280064,-87.66359942738747,Entire home/apt,157,2,22,2025-02-16,1.94,1,39,22,R24000113273
1108893372039000024,Spacious 1- bedroom unit w/1 FREE garage Parking,5339120,Ishin,,West Town,41.90312955121951,-87.67094173289385,Entire home/apt,123,1,24,2025-02-12,2.03,6,235,24,R23000106077
1108991840086894811,1mi to Beach | 2-Floor Loft | Foosball,566268717,Josh,,Rogers Park,42.01905985760929,-87.67895779625748,Entire home/apt,116,2,19,2025-03-11,1.84,1,243,19,R23000099618
1109388208247776000,"Spacious, Urban Loft",9079337,Natalie And Tony,,Lincoln Park,41.9286698,-87.67544970000002,Entire home/apt,,1,9,2024-12-01,1.13,1,0,9,R24000118704
1109525200751266315,Large Studio|Whirlpool Bathtub| Balcony| Patio|,566397122,Alis,,West Town,41.90312,-87.67071,Entire home/apt,108,1,28,2025-03-07,2.32,5,252,28,R23000106077
1109593771100356231,Best place 2 B! Special,238767044,Haim,,West Town,41.89424303938821,-87.67585560293841,Entire home/apt,152,2,8,2024-11-18,0.74,4,156,8,R21000071603
1109875031394169701,1 bedroom apt near Michigan Lake,170040135,Zorana,,Rogers Park,42.00314,-87.66982,Entire home/apt,107,1,44,2025-03-06,3.89,2,66,44,R24000115102
1110032984640603572,Charming 2 bed in Bucktown,378720790,Trisha,,Logan Square,41.920661308517786,-87.68381408588516,Entire home/apt,,1,33,2024-12-09,3.15,1,0,33,R24000116810
1110111891610489632,Modern 2BR in RoscoeVillage-Wrigley Free St Parkng,321617035,Sharleen,,North Center,41.94364048180384,-87.67665938118299,Entire home/apt,118,50,2,2025-01-05,0.44,2,176,2,
1110136730263134390,Charming Chicago Apartment Rogers Park- Northside,348831920,Shannon,,Rogers Park,42.01695,-87.66737,Entire home/apt,106,14,3,2024-05-26,0.29,1,178,3,R24000115305
1110190322403262176,"Lake, City, & River View Condo",487612030,Elaine One Estates,,Near North Side,41.89347366636073,-87.6162981511168,Entire home/apt,,1,21,2024-10-25,1.73,3,0,21,R23000110342
1110201543602815546,Large Studio in Wicker Park- c3,566397122,Alis,,West Town,41.90323555107814,-87.67220001845314,Entire home/apt,102,1,20,2025-01-21,1.79,5,0,20,R23000106077
1110214404177837666,Sleek 1-Bedroom Apt in Chicago,558769191,Holly,,Hyde Park,41.79994,-87.58458,Entire home/apt,74,1,65,2025-02-23,5.42,7,169,65,R24000122370
1110243679706572129,Spacious & Modern 2BR Apartment,558769191,Holly,,Kenwood,41.80268,-87.58613,Entire home/apt,94,1,42,2025-02-23,3.87,7,144,42,R24000122271
1110329629221408634,Inviting 2-Bedroom Apt in Hyde Park,558769191,Holly,,Hyde Park,41.8008,-87.59092,Entire home/apt,117,1,31,2025-02-22,2.68,7,131,31,R24000122333
1110353047542081616,Warm & Elegant Studio Apt in Chicago,490752710,Nell,,Kenwood,41.80268,-87.58613,Entire home/apt,94,2,61,2025-02-23,5.08,7,180,61,R24000122283
1110396255761206802,Make yourself at home Bucktown,144997370,Simon F,,Logan Square,41.922630671925326,-87.67802116959612,Entire home/apt,100,4,12,2025-02-16,2.37,1,209,12,R24000120507
1110447718622862165,Private room Medical district-,515855788,Hatice,,Near West Side,41.8694349804842,-87.68709428608418,Private room,37,32,3,2024-08-10,0.27,10,48,3,
1110775388559021981,"Cloud9|3x1 Apt, Co-working & Gym|The Aurora",248760412,Cloud9,,Near West Side,41.8767593,-87.6535914,Entire home/apt,,2,1,2024-11-06,0.23,93,365,1,R23000110923
1110778434935748589,Cloud9|2x1 apartments @Fulton Market|The Pop,248760412,Cloud9,,Near West Side,41.88466,-87.65915,Entire home/apt,932,2,0,,,93,0,0,R23000110923
1110778829345506532,"Cloud9| 5min to Fulton Markek,Gym&bbq | The Gale",248760412,Cloud9,,Near West Side,41.8767593,-87.6535914,Entire home/apt,,2,3,2024-08-26,0.28,93,365,3,2929644
1110851028892552028,Charming 2BR Apartment in Edgewater neighborhood,518917937,Bella,,Edgewater,41.98602463183249,-87.66422241926193,Entire home/apt,,2,25,2025-01-27,2.08,28,261,25,R24000114262
1110975316013445404,Chicago’s home away from home.,3520842,Jessica,,Avondale,41.93397145490474,-87.70701908970412,Entire home/apt,338,1,1,2024-06-09,0.11,1,176,1,R24000116115
1111010729838692701,Tranquil Haven in the Windy City,68502145,Melinda,,Uptown,41.9740379,-87.6602657,Entire home/apt,202,32,2,2024-11-30,0.52,1,365,2,R47338700562
1111381377410583089,2nd Floor Western Logan Square,321181950,Mary Myrtle-Richards,,Logan Square,41.92561614365006,-87.7262863226684,Entire home/apt,134,3,9,2024-10-28,0.90,2,80,9,R23000100600
1111521127077363670,Cozy Coach House in West Town with garage!,551548989,Eduardo,,West Town,41.89141,-87.6691,Entire home/apt,64,2,23,2025-03-11,2.19,2,14,23,R24000114608
1111564369744094801,Drexel 302 - RM3 (Master),457438194,Anita,,Kenwood,41.80367,-87.60335,Private room,99,32,3,2024-09-29,0.40,62,1,3,R24000119079
1111594719067783542,Onsite spa and indoor/outdoor rooftop bar,543446706,The Godfrey Hotel Chicago,,Near North Side,41.894586,-87.631963,Private room,176,1,58,2025-02-27,4.99,1,114,58,2233058
1111670688830182942,Chicago Lawn,290145236,Angela,,Chicago Lawn,41.7651681,-87.6903301,Entire home/apt,,2,3,2024-07-14,0.33,1,364,3,R24000115584
1111722730754612437,"“Huge 2B – Free Parking,Near Chinatown& McCormick”",69532286,Edita,,Bridgeport,41.846858400582235,-87.64221054810734,Entire home/apt,134,2,36,2025-03-09,3.18,5,264,36,R24000116388
1111781566212248442,Stylish Room in Chic Co-Living - mins to UChicago,457438194,Anita,,Kenwood,41.80367,-87.60335,Private room,60,32,2,2024-10-15,0.28,62,2,2,R24000119079
1112331563625627675,2BR Comfy and Roomy Apt in Chicago,490752114,Sevyn,,Hyde Park,41.7993,-87.58364,Entire home/apt,153,1,39,2025-02-21,3.30,6,153,39,R24000122369
1112360708819623319,Corporate King Bed,30294237,Meesha,,South Shore,41.76291251233442,-87.57327070389009,Private room,80,32,0,,,1,89,0,
1112362285473559718,Serene & Contemporary Studio Apartment,473817080,Jaden,,Hyde Park,41.7993,-87.58364,Entire home/apt,80,1,40,2025-01-29,3.36,8,156,40,R24000122518
1112386086154789039,1BR Modern Apartment in Chicago,429410420,Yval,,Hyde Park,41.7993,-87.58364,Entire home/apt,80,1,33,2025-02-23,2.86,10,22,33,R24000122372
1112446287328147080,Serene Studio Apartment in Hyde Park,478012407,Mason,,Hyde Park,41.7993,-87.58364,Entire home/apt,101,1,39,2025-02-23,3.31,7,140,39,R24000122519
1112464626833127978,Cozy & Comfy Studio Apt in Chicago,148973907,Mia & Noah,,Hyde Park,41.7993,-87.58364,Entire home/apt,99,1,34,2025-02-23,2.88,8,171,34,R24000122332
1112470861909913035,The Roscoe Village Guesthouse,9959757,Jedidiah,,North Center,41.94395,-87.67973,Entire home/apt,141,1,22,2025-03-03,1.95,9,191,22,R21000070279
1112703021099701753,Cozy studio 13” walking from WF,518917937,Bella,,Uptown,41.957123728488355,-87.65122071616965,Entire home/apt,86,2,26,2025-02-18,2.15,28,267,26,R24000114261
1112924991584211938,Urban-inspired northside boutique stay,567068804,City Suites Hotel,,Lake View,41.939794,-87.652804,Private room,,1,26,2025-02-23,2.27,1,0,26,2207777
1113028352180721066,The Elstonian Stylish Bucktown Home,356360409,Eugene,,Logan Square,41.92478837374503,-87.67715847605744,Entire home/apt,149,2,34,2025-03-02,3.05,1,208,34,2827469
1113176237827558452,"""Exquisite Urban Sanctuary:",536954762,Jesse,,West Garfield Park,41.87546995666554,-87.72333260625601,Private room,83,32,0,,,2,270,0,
1113649871801292645,Comfortable Condo In the Heart of Bronzeville,555593538,RedAwning,,Grand Boulevard,41.8106,-87.6087,Entire home/apt,127,1,1,2024-09-19,0.17,1,359,1,R23000101296
